(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3334,0,8,9,3,40,33,3,8,6,0,3849,12,12,3,3,7,2,11,5,53,19,3237,18,12,12,33,38,57,2,30,24,84,3043,12,106,12,23,251,41,6,14,27,6,2959,12,28,17,2,323,101,15,13,110,19,2757,41,9,49,49,41,14,37,0,13,52,3279,1,10,1,4,56,47,8,40,11,1,3358,9,134,31,35,30,182,44,92,26,12,2869,65,21,36,19,42,313,29,18,118,46,2848
3340,0,13,13,5,33,31,1,5,3,1,3851,15,5,4,3,5,3,6,11,33,20,3210,29,30,14,44,40,55,6,29,41,73,3053,21,88,16,27,244,34,4,12,24,5,3007,12,37,12,5,276,125,11,4,112,19,2770,40,4,35,43,61,10,25,2,16,46,3280,0,7,1,2,57,47,6,51,3,1,3366,9,126,36,36,35,168,27,133,28,8,2838,77,17,23,14,66,440,41,20,129,29,2711
3311,2,6,12,5,55,39,0,12,2,0,3858,16,8,0,0,5,3,8,6,46,25,3211,21,27,13,49,43,39,7,23,46,66,3096,20,83,12,28,215,37,3,17,27,4,2932,16,43,22,3,327,86,17,6,142,16,2773,47,2,35,39,51,12,10,3,9,34,3316,0,10,3,3,46,46,4,36,19,1,3358,17,138,25,27,34,168,36,105,33,13,2887,58,13,32,11,60,355,23,25,108,41,2822
3313,0,11,11,2,61,32,1,10,3,1,3852,11,11,6,1,9,3,3,7,44,21,3223,26,18,10,39,43,50,7,27,28,67,3063,12,100,15,26,258,30,5,14,25,5,2945,22,39,18,6,315,98,12,4,114,17,2777,50,0,55,36,46,8,14,1,8,51,3308,1,10,1,5,55,42,2,46,11,0,3371,9,127,36,48,26,147,30,108,24,20,2882,65,29,26,8,56,405,36,18,130,36,2746
3344,0,9,8,1,40,28,2,12,0,0,3842,17,10,2,6,7,2,12,6,44,23,3203,23,21,12,35,57,57,6,32,20,75,3058,14,82,16,22,262,45,6,16,35,3,2955,12,47,11,8,301,103,12,7,128,20,2758,37,5,57,36,62,5,20,2,6,53,3286,1,7,6,2,66,33,7,41,14,0,3353,9,143,20,34,31,173,41,114,22,14,2881,56,21,23,6,50,375,34,24,113,39,2805
3333,0,6,9,2,49,37,0,8,0,0,3851,15,10,4,1,12,3,3,5,42,18,3260,14,21,17,27,35,42,5,27,40,77,3093,18,85,11,27,221,27,6,12,23,4,2974,14,36,18,6,301,69,22,9,112,25,2804,43,6,35,38,46,5,23,2,11,30,3318,0,10,3,7,68,38,3,38,14,0,3399,6,95,27,44,32,200,33,117,29,14,2821,69,25,35,15,57,351,37,20,150,42,2758
(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3334,0,8,9,3,40,33,3,8,6,0,3849,12,12,3,3,7,2,11,5,53,19,3237,18,12,12,33,38,57,2,30,24,84,3043,12,106,12,23,251,41,6,14,27,6,2959,12,28,17,2,323,101,15,13,110,19,2757,41,9,49,49,41,14,37,0,13,52,3279,1,10,1,4,56,47,8,40,11,1,3358,9,134,31,35,30,182,44,92,26,12,2869,65,21,36,19,42,313,29,18,118,46,2848
3340,0,13,13,5,33,31,1,5,3,1,3851,15,5,4,3,5,3,6,11,33,20,3210,29,30,14,44,40,55,6,29,41,73,3053,21,88,16,27,244,34,4,12,24,5,3007,12,37,12,5,276,125,11,4,112,19,2770,40,4,35,43,61,10,25,2,16,46,3280,0,7,1,2,57,47,6,51,3,1,3366,9,126,36,36,35,168,27,133,28,8,2838,77,17,23,14,66,440,41,20,129,29,2711
