(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3400,1,4,1,0,7,28,1,1,1,0,3883,6,0,2,0,5,4,1,3,51,73,3226,15,5,2,10,76,15,8,12,17,36,3411,0,57,6,27,31,29,3,54,1,0,3186,0,12,10,1,127,19,26,3,78,16,2937,43,6,10,25,36,14,4,1,5,30,3353,0,5,0,2,81,17,1,23,0,1,3487,0,56,28,64,15,96,21,90,23,21,2982,46,18,28,8,34,78,3,6,100,9,3206
3410,1,2,0,1,7,20,1,1,1,0,3877,8,2,2,1,1,6,1,6,40,82,3217,14,7,5,12,76,20,8,7,40,30,3423,2,28,7,41,24,24,3,62,1,0,3201,1,14,8,0,104,20,17,4,93,10,2944,39,5,7,24,41,9,2,1,5,16,3373,1,0,0,4,87,17,1,22,0,0,3488,1,48,29,69,21,112,23,102,23,24,2931,52,20,26,3,48,92,18,2,107,6,3168
3397,3,0,1,1,9,28,3,2,0,0,3881,7,2,2,0,3,4,3,2,44,87,3201,24,8,5,19,66,16,11,7,39,35,3423,2,36,2,39,24,19,0,59,0,0,3186,1,21,11,0,116,14,18,1,99,6,2946,41,6,7,25,27,15,1,0,3,14,3385,0,3,0,2,72,14,2,18,3,1,3497,0,59,23,58,17,110,23,115,24,15,2969,32,13,19,6,41,70,11,8,93,9,3220
3402,3,3,1,1,7,21,2,1,3,0,3877,7,2,3,0,4,5,2,4,44,87,3223,11,5,5,8,75,15,8,10,25,36,3419,1,48,4,30,33,20,5,56,3,0,3172,1,23,10,2,122,14,25,1,95,6,2930,58,3,8,23,29,19,3,0,7,27,3362,0,1,0,6,83,14,0,12,0,0,3507,0,46,13,85,13,119,17,99,24,24,2934,58,21,19,4,46,81,10,0,110,9,3190
3409,1,2,0,1,9,18,0,2,2,0,3868,11,2,7,0,8,4,1,3,52,92,3192,12,4,8,11,85,20,5,10,27,38,3411,1,41,4,27,40,27,4,56,4,0,3201,0,18,6,1,104,16,12,2,106,4,2947,37,2,11,26,43,9,6,0,4,23,3361,0,2,0,5,78,9,1,20,2,0,3500,0,53,18,67,20,106,26,101,23,25,2947,53,19,19,11,36,65,12,2,108,3,3215
3408,4,1,1,1,6,17,1,3,2,0,3876,11,0,6,0,7,3,0,1,46,72,3238,14,10,7,3,70,14,7,5,38,37,3438,3,36,2,22,27,18,3,53,1,1,3195,2,16,12,2,109,15,23,4,118,21,2899,43,3,5,32,46,8,2,0,7,9,3374,0,2,0,5,81,10,3,17,5,0,3498,0,49,17,69,22,102,23,89,30,20,2964,50,23,25,8,41,89,10,3,121,10,3160
(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3400,1,3,1,0,8,27,2,1,1,0,3883,6,1,2,0,4,4,1,3,52,73,3224,15,5,2,10,77,15,8,12,16,35,3411,2,56,6,27,32,29,3,54,1,0,3187,0,12,9,1,127,18,24,3,78,15,2942,41,6,10,26,36,14,3,1,5,30,3353,1,5,0,2,82,17,1,24,0,0,3486,0,56,27,64,17,99,19,90,21,22,2980,47,19,28,9,32,79,4,6,101,8,3204
3413,1,4,0,1,7,15,1,1,1,0,3876,8,3,2,1,1,6,1,6,40,87,3213,16,7,5,11,76,18,8,9,39,31,3420,3,31,7,41,23,22,3,62,1,0,3202,1,14,8,0,103,20,17,4,96,12,2945,36,5,7,21,41,10,4,1,5,16,3370,1,0,0,3,87,17,1,23,0,0,3489,1,47,27,65,20,110,21,107,23,25,2936,52,19,27,3,46,93,21,2,104,6,3169
