(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3686,4,1,4,4,5,12,3,0,0,1,4195,9,1,1,2,2,3,1,1,85,123,3435,16,19,11,6,49,12,4,24,53,70,3658,6,41,1,27,20,16,5,82,5,1,3455,2,15,17,2,81,40,29,9,299,29,2946,35,8,8,13,74,27,4,5,21,63,3526,1,2,1,7,106,60,5,50,3,1,3699,0,30,41,102,62,246,37,187,29,45,2879,29,29,31,24,43,215,21,1,283,13,3110
3679,4,1,0,1,11,20,0,0,3,0,4195,7,1,2,1,3,6,1,0,75,140,3435,17,9,3,9,65,6,1,16,42,69,3681,4,43,6,25,17,13,9,77,7,2,3449,1,23,12,0,85,38,29,3,220,24,3049,25,4,9,15,81,7,3,1,13,62,3557,0,0,0,10,90,26,8,46,4,0,3729,0,48,40,102,62,232,39,190,45,44,2880,23,25,31,10,49,264,18,5,216,20,3132
3691,2,7,0,0,6,12,1,0,0,0,4200,3,3,1,0,3,3,1,2,73,145,3421,21,9,11,3,65,7,5,24,40,61,3672,2,52,2,29,19,15,7,71,5,3,3441,1,18,16,0,103,31,19,3,254,28,3018,25,6,10,22,51,21,1,1,8,56,3584,0,2,0,3,101,18,4,46,14,1,3735,0,39,36,121,59,218,48,189,36,25,2902,23,31,16,7,61,210,24,5,255,11,3150
3681,2,3,2,1,4,20,0,3,3,0,4191,6,2,5,1,2,7,0,2,77,141,3430,20,7,4,5,63,9,4,19,37,83,3691,2,36,4,16,21,7,9,68,3,0,3450,0,18,26,1,90,37,45,6,263,22,2990,27,7,9,10,96,30,7,0,18,67,3505,0,1,0,7,113,19,17,72,5,0,3681,1,46,43,119,63,230,46,206,46,36,2840,28,31,31,9,49,241,26,3,211,23,3146
3679,1,6,2,1,10,16,2,1,1,0,4183,12,7,6,2,1,4,1,0,85,107,3449,22,6,8,5,62,12,4,20,27,67,3670,6,61,3,34,14,14,9,81,10,1,3459,4,11,13,2,75,31,23,3,232,24,3035,39,10,4,15,69,21,2,2,16,35,3577,0,2,0,7,84,32,5,52,7,0,3749,2,23,39,96,79,271,46,227,38,35,2805,21,27,31,11,45,313,23,4,292,13,3011
3686,2,1,3,0,7,16,1,3,0,1,4192,4,2,4,5,2,4,1,1,103,103,3432,40,6,5,6,55,9,1,13,47,78,3662,3,49,4,19,23,18,5,99,4,0,3412,0,14,17,4,110,31,32,6,239,26,3028,26,5,7,16,62,15,1,2,15,40,3588,0,1,0,3,109,23,14,42,5,1,3726,0,38,27,89,57,239,41,203,38,34,2890,39,26,27,9,55,247,14,9,212,10,3161
3686,2,2,2,1,5,13,2,1,5,0,4198,7,1,1,1,2,5,0,1,73,133,3428,21,5,1,6,78,7,8,20,39,76,3668,4,56,4,22,18,9,17,77,7,2,3437,2,12,18,1,92,46,26,9,332,26,2915,44,4,4,10,87,15,3,5,12,37,3565,0,0,0,11,118,19,14,45,3,1,3709,0,41,48,109,67,225,48,201,46,26,2846,41,33,37,9,57,252,22,0,269,18,3073
3697,2,3,2,2,7,4,0,1,1,1,4189,14,1,2,0,2,4,0,3,76,135,3421,23,11,12,3,62,14,3,10,42,73,3662,0,57,4,32,26,10,9,74,5,2,3478,0,13,20,1,63,21,36,4,259,22,3010,44,2,5,13,77,30,5,2,22,44,3542,1,0,1,6,134,26,12,34,2,0,3708,2,37,22,120,81,172,43,154,57,34,2935,39,31,36,10,49,283,22,1,299,16,3023
3692,0,5,1,2,7,9,2,0,1,2,4189,8,2,5,2,0,4,2,2,78,122,3438,33,12,5,6,48,14,4,23,50,65,3676,3,39,0,27,23,10,4,69,5,1,3483,3,14,11,0,75,34,34,2,244,26,3030,19,4,6,17,78,30,3,0,13,62,3537,0,1,0,5,108,25,13,35,5,0,3737,2,31,38,94,60,223,46,205,35,34,2894,28,25,34,16,44,309,15,5,260,17,3045
3682,2,3,3,1,7,16,2,2,1,0,4189,12,2,6,0,1,4,0,2,76,112,3482,14,5,1,0,61,6,3,12,39,70,3681,2,50,3,33,12,14,5,66,9,2,3481,3,8,12,2,77,45,32,9,242,14,3029,29,2,1,13,72,26,9,1,15,23,3577,0,1,0,8,117,41,9,45,2,0,3698,0,41,42,111,81,302,38,184,38,36,2794,31,21,33,19,48,246,15,6,278,11,3093
