(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3686,4,1,4,4,5,12,3,0,0,2,4195,9,1,1,1,2,3,1,1,85,128,3433,16,19,10,6,48,11,4,24,52,70,3660,6,40,1,26,21,16,4,84,5,1,3454,2,15,16,2,82,40,29,9,300,30,2946,34,8,7,13,75,27,4,5,19,63,3527,1,2,1,7,106,59,5,52,3,1,3697,0,31,43,104,60,249,37,191,28,47,2870,28,32,31,23,42,215,22,1,282,15,3107
3679,4,1,0,2,11,19,0,0,3,0,4195,7,1,2,1,3,6,1,0,74,141,3432,18,9,3,9,65,7,2,16,41,69,3680,4,43,6,26,18,13,9,77,7,2,3449,1,23,12,0,85,37,29,5,219,24,3048,25,4,9,16,84,9,3,1,12,60,3555,0,0,0,10,90,25,8,45,4,0,3732,0,47,39,104,62,233,40,191,44,43,2878,23,25,32,10,50,263,18,6,213,19,3134
3691,2,7,0,0,6,12,1,0,0,0,4200,2,4,1,0,3,3,1,2,78,149,3412,22,9,10,3,65,7,5,24,41,62,3672,2,51,2,30,19,13,7,71,5,3,3441,2,18,17,0,101,32,21,3,255,27,3014,24,6,11,23,50,22,1,1,9,56,3583,0,2,0,3,101,19,4,47,14,1,3730,0,42,36,125,59,219,48,190,36,26,2895,23,31,16,7,61,215,24,4,254,10,3148
3681,2,3,2,1,4,20,0,3,3,0,4191,6,2,5,1,2,7,0,2,79,141,3427,19,8,3,5,64,10,4,20,39,82,3686,2,38,4,16,22,7,9,68,3,0,3450,0,18,27,1,89,39,45,5,263,22,2989,26,7,9,11,96,30,8,0,16,69,3504,0,1,0,7,114,18,17,74,5,0,3679,1,46,42,120,62,234,47,206,47,34,2837,28,31,32,8,48,240,27,3,211,20,3150
3679,1,6,2,1,10,16,2,1,1,0,4184,12,7,6,1,1,4,1,0,86,113,3442,22,7,7,4,63,12,4,20,28,65,3673,6,61,2,33,14,14,9,81,10,1,3458,3,11,13,2,77,30,24,3,232,27,3033,38,11,3,15,70,21,2,2,15,35,3577,0,2,0,7,84,33,5,52,7,0,3746,2,25,40,97,77,271,48,224,39,34,2807,20,30,31,11,47,313,22,3,296,11,3006
3685,2,1,3,0,7,17,1,3,0,1,4193,4,2,4,4,2,4,1,1,106,108,3424,41,6,5,6,54,9,1,13,49,78,3661,3,49,4,19,23,17,6,98,4,0,3415,0,14,16,4,108,31,33,6,245,26,3021,26,5,7,16,62,15,1,2,15,39,3589,0,1,0,3,111,23,14,43,5,1,3722,0,39,28,90,58,237,41,204,37,36,2887,39,26,28,9,55,246,14,9,219,9,3155
3687,2,2,2,1,5,13,2,1,4,0,4198,7,1,1,1,2,5,0,1,73,135,3426,22,5,1,6,77,7,8,20,40,76,3669,4,53,4,24,18,8,18,77,8,2,3435,2,11,20,1,91,45,28,9,330,26,2914,46,4,4,10,86,15,2,5,13,37,3565,0,0,1,11,119,19,15,46,2,1,3706,0,42,46,110,66,226,49,200,47,26,2846,41,33,37,9,56,247,22,0,273,20,3073
3696,2,3,2,2,8,4,0,1,1,1,4189,14,1,2,0,2,4,0,3,77,139,3417,22,11,13,3,62,13,3,10,44,72,3660,0,57,4,31,27,11,9,75,5,2,3473,0,13,22,1,65,21,37,4,258,23,3008,45,2,5,13,79,30,5,2,22,41,3543,1,0,1,6,136,24,11,34,2,0,3709,2,37,22,120,81,169,43,157,58,35,2933,39,31,37,10,49,284,22,1,300,16,3020
3692,0,5,1,2,7,9,2,0,1,2,4189,8,2,5,2,0,4,2,2,77,125,3434,33,11,5,6,50,14,5,23,50,65,3676,3,38,1,27,23,10,4,70,5,1,3480,3,14,11,0,77,35,34,2,241,26,3032,19,4,6,17,80,30,3,0,13,60,3537,0,1,0,5,107,23,13,35,5,0,3740,2,31,38,94,64,226,47,209,35,34,2881,29,26,34,16,43,310,14,4,267,17,3039
3684,2,3,2,1,6,16,2,2,1,0,4189,12,2,6,0,1,4,0,2,77,115,3477,14,5,1,0,62,6,3,11,42,67,3680,2,50,3,33,12,16,5,68,9,2,3478,3,8,12,2,78,46,32,9,242,14,3027,30,2,1,13,73,26,9,1,16,24,3574,0,1,0,8,118,39,10,46,2,0,3697,0,41,42,114,83,300,37,184,38,36,2791,32,21,32,19,46,246,16,6,285,11,3088
