(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3686,4,1,4,5,6,10,3,0,0,2,4195,9,1,1,1,2,3,1,1,91,129,3424,17,20,10,6,47,12,4,26,54,67,3660,6,41,1,24,21,16,6,86,5,1,3454,2,14,13,2,82,42,30,8,300,32,2941,34,8,7,14,78,28,4,5,20,61,3524,1,2,1,7,109,60,5,55,3,1,3687,0,34,44,106,59,249,37,195,27,42,2870,28,32,31,22,43,221,22,1,278,16,3104
3681,4,1,0,2,9,19,0,0,3,0,4195,6,2,2,1,3,6,1,0,77,144,3423,19,9,3,10,67,7,1,16,42,68,3679,4,45,6,25,18,13,9,77,7,2,3454,1,20,12,0,83,38,29,4,223,24,3046,25,3,8,16,86,12,3,1,12,64,3546,0,0,0,11,91,24,9,46,4,0,3724,0,52,40,108,59,232,39,196,45,42,2873,23,25,30,10,50,261,18,5,213,19,3139
3692,2,6,0,0,5,13,1,0,0,0,4200,2,4,1,0,3,3,1,2,80,154,3403,20,11,10,3,67,7,5,23,42,61,3668,2,53,2,30,21,14,7,75,5,3,3438,1,18,15,0,103,33,22,3,255,29,3009,25,5,11,24,55,23,1,1,10,53,3579,0,2,0,4,102,18,4,50,13,1,3725,0,44,37,125,60,213,49,191,33,29,2897,23,31,16,7,61,215,23,4,255,10,3148
3681,2,3,1,1,5,20,0,3,3,0,4192,6,2,5,1,2,6,0,2,80,148,3417,19,8,4,5,66,10,3,19,41,81,3683,1,41,4,17,21,8,9,68,3,0,3449,0,17,28,2,89,41,47,5,265,23,2982,26,7,9,11,95,31,8,0,16,71,3502,0,1,0,6,122,18,17,69,3,0,3677,1,48,45,126,62,231,44,211,47,33,2830,28,31,33,9,48,244,24,3,209,21,3148
3679,1,6,2,1,10,16,2,1,1,0,4184,10,8,6,2,1,4,1,0,87,119,3432,23,10,7,4,62,12,4,20,28,66,3669,6,64,2,34,13,14,9,85,8,1,3456,3,11,12,2,78,31,24,3,222,29,3043,37,8,3,16,71,24,3,1,16,33,3574,0,2,0,7,84,33,5,55,7,0,3743,2,25,40,98,76,270,49,225,36,34,2809,20,30,32,11,46,316,21,4,300,12,2998
3686,2,1,3,0,7,16,1,3,0,1,4192,4,3,4,4,2,4,1,1,111,111,3415,39,7,5,6,55,10,1,13,49,75,3667,3,47,3,18,24,17,6,100,3,0,3416,0,14,15,4,107,34,36,6,243,26,3016,27,5,7,16,62,15,1,3,15,40,3587,0,1,0,3,112,21,16,44,5,1,3719,0,40,29,91,57,233,44,208,36,35,2883,41,27,28,10,55,249,14,8,218,9,3152
3687,2,2,2,1,5,13,2,1,4,0,4196,8,1,2,1,2,5,0,1,76,141,3414,22,5,1,7,79,7,8,19,41,76,3668,5,51,4,25,18,9,17,78,8,2,3430,2,11,20,1,96,45,27,8,333,27,2909,48,4,4,11,88,16,2,5,15,37,3560,0,0,1,11,121,18,14,48,2,1,3704,0,42,48,110,68,224,47,199,47,26,2847,41,34,38,9,56,249,20,0,272,20,3072
3696,2,3,3,2,7,4,0,1,1,1,4189,14,1,2,0,2,4,0,3,77,142,3410,26,12,13,3,61,13,3,10,45,71,3662,0,58,4,30,25,11,9,76,5,2,3471,0,13,21,1,67,21,39,4,255,21,3010,45,3,6,12,83,32,5,2,23,39,3538,1,0,1,6,136,22,11,37,2,0,3706,2,39,23,123,84,168,44,154,57,31,2933,40,31,38,11,49,286,22,0,298,16,3019
3691,1,5,1,2,6,10,2,0,1,2,4190,8,1,5,1,1,4,2,2,78,125,3430,35,12,5,6,50,13,6,24,50,61,3676,3,39,0,28,24,11,4,71,5,1,3480,3,13,12,0,76,35,36,2,241,30,3023,22,4,7,16,78,33,2,0,13,61,3536,0,1,0,5,108,23,13,39,5,0,3735,2,31,39,96,63,226,45,216,34,33,2876,29,27,34,15,43,313,14,5,261,17,3041
3684,2,3,2,1,7,15,2,2,1,0,4188,12,2,6,0,1,5,0,2,78,118,3466,15,7,2,0,64,6,4,12,43,68,3674,2,53,3,33,12,16,5,72,8,2,3478,3,7,11,2,77,45,32,7,241,18,3023,31,2,1,16,75,25,8,1,17,26,3571,0,1,0,11,119,37,10,50,3,0,3689,0,42,44,114,75,297,39,186,39,37,2794,32,22,34,20,46,250,16,5,282,11,3084
