(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3669,2,6,2,3,11,19,1,4,2,0,4195,7,2,2,1,2,4,1,2,72,156,3309,25,24,17,13,96,34,14,14,65,45,3618,4,56,5,36,35,38,4,90,0,0,3402,1,14,6,2,146,29,34,1,177,21,3028,55,7,13,51,60,28,5,0,9,38,3582,1,1,0,2,114,12,1,29,2,1,3735,0,65,35,113,21,149,32,114,26,30,3046,91,23,34,8,38,114,14,2,144,12,3381
3659,4,1,2,1,11,34,1,2,4,0,4195,4,2,2,0,5,7,1,0,59,153,3344,23,21,7,18,101,23,11,15,52,35,3635,3,52,10,45,36,33,6,75,3,0,3375,0,28,9,0,169,27,41,1,134,15,3101,48,4,14,31,60,21,1,0,10,29,3602,0,0,1,6,112,15,3,32,2,0,3704,0,87,26,137,24,155,34,120,27,27,3053,54,20,34,7,50,103,7,4,121,10,3414
3671,2,5,0,1,6,27,1,5,1,2,4189,5,4,3,0,4,3,1,5,70,173,3315,27,10,10,15,105,22,13,16,51,35,3634,1,59,6,43,38,33,4,81,0,2,3343,2,25,8,0,200,31,32,0,138,15,3070,48,9,15,58,35,31,1,0,3,30,3623,0,1,0,3,124,10,3,24,9,0,3716,0,72,31,146,15,126,34,130,27,27,3053,68,22,25,7,50,70,13,4,148,7,3424
3663,1,5,2,2,4,34,1,4,3,0,4191,6,1,4,0,4,7,1,2,63,164,3346,22,16,7,12,106,17,7,16,54,41,3635,3,60,6,39,29,33,6,80,2,1,3376,1,21,14,0,164,29,57,3,183,20,3038,41,6,8,31,58,33,5,1,13,32,3579,0,3,0,6,134,12,1,29,4,1,3700,0,74,35,138,19,161,41,137,42,28,2992,64,26,35,7,46,107,6,4,119,6,3414
3673,1,3,1,2,11,21,2,2,3,1,4183,10,6,6,0,3,5,1,1,71,141,3356,31,8,10,13,96,26,8,12,41,35,3635,1,75,10,54,21,32,1,81,2,0,3411,2,21,8,0,139,24,34,2,110,21,3103,66,6,7,43,52,25,1,1,6,16,3619,1,3,0,5,113,14,1,31,3,0,3742,0,52,34,122,26,188,41,129,34,24,3001,58,24,36,5,46,136,16,4,156,3,3344
3667,2,3,2,0,8,31,0,4,2,0,4189,7,4,2,1,4,4,2,3,73,144,3343,39,10,3,15,99,22,12,8,59,37,3661,4,49,7,30,32,29,4,101,0,0,3329,0,17,8,2,204,21,45,4,144,18,3080,53,5,12,34,47,22,1,0,10,23,3619,0,2,0,4,133,12,5,32,1,0,3709,0,65,19,109,18,146,29,107,28,34,3083,84,21,33,6,45,100,9,1,140,8,3407
3671,2,2,1,1,8,27,1,2,4,0,4192,7,3,3,0,3,5,0,3,55,170,3346,27,9,4,15,99,23,12,14,55,36,3628,4,53,11,43,41,31,6,87,2,1,3335,2,20,17,0,195,39,36,3,206,16,3008,64,6,7,31,59,24,3,0,15,30,3590,2,1,0,6,139,11,0,23,1,1,3707,0,73,36,124,19,151,33,128,34,19,3035,78,24,43,6,46,92,12,2,165,6,3374
3670,2,1,0,4,19,20,1,1,1,0,4184,12,3,2,0,3,4,2,6,57,167,3314,23,14,12,17,114,30,12,7,59,37,3623,0,69,7,35,52,27,7,96,1,0,3377,2,17,11,1,153,16,49,4,132,15,3082,53,3,23,39,42,28,2,0,15,28,3604,1,2,2,6,139,13,1,17,3,0,3707,2,73,24,127,31,122,26,104,33,24,3102,64,26,42,5,44,115,9,1,174,15,3339
3676,2,1,0,1,15,17,5,1,1,1,4187,7,2,7,0,4,4,2,2,62,150,3351,33,17,8,13,90,23,13,16,65,34,3627,5,62,2,41,40,24,5,85,4,0,3374,1,25,11,1,159,22,46,0,139,21,3084,40,7,11,46,49,31,0,0,7,37,3597,2,1,0,2,121,9,0,20,3,1,3748,2,55,31,122,17,162,34,168,18,23,3003,79,19,36,9,49,120,9,6,176,9,3337
3665,3,3,1,1,11,28,1,2,4,0,4185,11,2,6,0,4,4,1,3,63,148,3360,28,7,7,9,104,27,7,11,49,37,3658,1,56,7,39,28,30,4,77,2,1,3387,1,19,6,2,166,32,55,3,146,17,3067,52,2,8,34,61,27,5,2,7,20,3598,1,3,0,5,138,10,3,30,3,0,3698,1,73,31,131,34,168,31,136,26,25,3013,62,20,36,4,42,122,17,3,168,7,3351
