(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3670,2,4,2,3,10,21,1,4,2,0,4195,7,1,2,1,3,4,1,2,68,133,3359,19,21,14,13,88,34,11,14,56,46,3626,4,55,6,37,36,36,2,89,0,1,3404,3,16,8,2,140,29,33,2,176,21,3041,52,6,14,42,56,22,6,1,9,39,3590,0,1,0,2,107,13,2,29,2,1,3745,0,60,32,94,23,131,33,125,29,26,3081,83,24,33,11,40,109,15,2,145,12,3379
3658,4,1,2,1,10,36,2,2,3,0,4194,6,2,2,0,4,7,1,0,55,118,3390,23,20,9,19,95,22,9,15,46,37,3653,2,46,11,48,33,25,5,71,4,0,3388,0,32,11,0,154,28,32,2,136,18,3099,52,5,12,32,48,15,1,1,7,26,3624,1,0,1,5,104,15,5,29,2,1,3714,1,85,24,116,25,148,32,121,27,27,3091,46,19,29,8,50,96,8,5,121,15,3419
3670,1,6,0,2,5,29,1,4,1,2,4187,7,4,3,0,4,3,1,5,64,147,3356,23,7,8,16,104,22,13,13,38,38,3647,0,55,9,44,40,32,4,72,1,1,3352,1,27,10,0,197,25,25,0,140,14,3088,49,8,13,54,33,25,3,0,5,30,3627,0,1,0,3,113,12,2,21,8,3,3735,0,64,25,126,21,127,32,133,29,22,3080,62,22,19,6,48,81,15,5,136,10,3428
3664,1,3,2,2,5,33,1,6,2,0,4192,7,0,3,0,5,5,1,3,56,134,3405,16,14,6,11,98,14,6,13,48,43,3648,4,54,7,37,31,31,5,73,2,1,3381,1,25,15,1,161,29,51,4,184,20,3045,37,5,10,31,54,26,8,1,13,31,3588,0,3,0,4,123,16,2,30,3,1,3707,0,75,36,117,18,159,38,127,40,29,3033,60,28,34,8,44,116,7,3,112,6,3412
3667,0,5,2,1,13,24,2,2,3,1,4181,12,4,7,0,5,4,1,1,64,119,3395,27,8,8,15,91,24,9,12,36,38,3638,1,73,12,50,25,31,1,73,2,0,3418,2,22,11,0,136,23,33,3,117,15,3101,71,5,8,40,45,18,1,1,7,17,3631,0,4,0,6,104,13,1,27,2,2,3757,0,49,32,103,28,171,41,128,35,32,3034,53,22,35,6,46,135,18,4,141,3,3360
3666,2,3,3,0,7,33,0,4,1,0,4186,7,5,2,1,5,4,2,4,71,117,3393,32,8,4,14,93,20,8,9,54,40,3666,3,51,4,30,33,26,4,94,0,0,3344,0,19,6,2,196,21,35,5,142,15,3100,48,4,12,34,45,18,2,0,11,17,3629,0,2,0,4,120,10,5,21,2,2,3733,0,64,17,92,26,131,25,108,31,30,3112,85,17,31,6,50,98,10,4,139,8,3407
3669,2,2,1,1,8,29,1,2,4,0,4190,6,3,4,1,4,5,0,3,49,142,3392,22,9,4,15,92,24,11,13,53,41,3629,4,56,10,39,42,29,4,73,1,1,3356,1,24,17,0,188,38,30,3,209,11,3022,62,6,7,28,62,19,4,0,13,25,3598,1,1,1,6,122,13,1,28,0,1,3725,0,65,34,104,22,150,32,126,37,17,3067,68,26,38,9,43,100,14,1,163,6,3370
3668,2,1,0,4,16,24,0,1,3,0,4185,11,3,1,0,4,4,2,6,55,144,3359,19,13,9,15,101,32,13,8,52,40,3629,0,70,7,32,49,29,7,88,1,0,3375,2,21,13,2,156,15,46,4,131,9,3088,56,4,24,39,40,26,2,0,13,29,3609,0,2,3,5,130,11,2,19,4,0,3720,3,67,22,115,33,120,24,95,36,22,3131,59,25,38,5,45,113,9,2,158,16,3359
3675,1,1,1,0,13,20,5,2,1,0,4185,9,2,7,1,3,4,3,2,62,120,3381,33,10,11,14,93,22,14,15,62,36,3636,5,56,1,40,42,23,4,81,3,0,3386,1,25,13,2,150,22,37,0,143,21,3103,34,9,10,37,49,22,0,0,7,38,3605,1,2,0,3,111,11,1,20,2,1,3755,3,54,32,100,19,167,29,155,19,28,3040,68,20,34,9,46,121,12,6,164,8,3350
3662,3,5,2,0,10,31,1,2,3,0,4182,13,0,6,0,6,4,2,3,61,117,3401,26,8,5,8,100,27,7,11,44,40,3666,1,51,7,37,30,29,4,71,2,0,3398,1,18,5,2,164,31,40,3,146,12,3081,55,2,10,36,57,23,8,1,7,20,3604,1,3,0,5,123,13,3,31,3,0,3718,0,65,27,110,33,169,29,131,24,24,3052,58,16,35,4,45,133,15,4,167,6,3345
