(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3403,2,0,1,0,6,27,2,2,1,0,3878,7,2,3,0,5,5,2,2,38,42,3277,11,6,1,8,69,22,7,12,14,31,3409,0,65,3,22,47,23,3,35,2,0,3172,0,13,8,0,161,17,16,6,65,9,2973,35,8,10,24,26,10,3,1,6,28,3369,1,4,0,4,63,16,2,14,0,0,3503,0,66,18,36,11,66,18,68,21,12,3096,40,16,21,10,23,67,3,9,71,16,3254
3407,1,5,2,0,8,15,2,2,2,0,3873,8,2,2,1,2,6,3,7,22,44,3277,17,5,2,12,70,27,5,6,34,36,3404,4,43,5,33,37,24,3,37,1,0,3198,2,18,8,0,127,13,7,2,70,6,2986,40,6,11,22,22,9,6,0,3,17,3389,0,2,0,1,72,17,1,21,0,1,3503,1,51,24,38,21,85,19,81,22,22,3028,46,16,9,6,43,91,21,2,83,16,3203
3387,2,2,0,1,11,33,3,3,2,0,3875,11,5,1,0,4,4,1,3,32,50,3260,19,4,5,16,59,24,12,7,30,35,3404,1,48,0,32,49,20,2,37,1,0,3170,1,29,8,1,145,9,10,2,76,4,2987,38,5,10,22,20,9,2,0,3,16,3393,1,4,0,2,47,18,0,15,5,1,3516,1,63,10,33,14,86,16,86,26,5,3073,37,8,14,6,40,54,9,9,73,16,3261
3401,3,4,1,1,8,22,2,1,1,0,3873,11,3,3,0,4,5,2,3,34,43,3277,9,3,3,11,75,20,6,8,17,38,3390,1,60,4,28,58,22,3,40,3,1,3158,2,29,6,3,149,11,14,4,86,4,2966,49,2,8,19,18,10,3,0,6,29,3381,0,1,0,4,57,15,4,20,2,1,3506,0,59,11,49,17,96,12,72,27,14,3040,48,18,16,5,35,75,15,1,72,13,3240
3407,1,3,1,0,10,17,0,3,2,1,3865,11,3,7,0,9,4,1,3,27,48,3261,17,4,5,12,81,22,4,7,15,39,3387,3,55,8,28,59,25,3,40,9,0,3185,2,21,7,0,127,11,7,2,70,7,2998,41,1,10,16,31,6,7,0,5,16,3380,0,3,0,4,63,12,3,22,1,1,3496,0,66,19,35,21,75,23,86,20,17,3054,36,16,14,14,33,51,17,2,67,10,3266
3404,2,4,1,1,5,23,1,3,0,0,3873,11,4,7,1,3,3,1,1,27,43,3301,15,7,5,5,54,20,4,4,23,36,3429,1,47,3,21,43,19,5,30,0,2,3185,3,14,9,0,146,12,12,3,82,12,2956,47,2,10,27,36,6,1,0,7,11,3384,0,3,0,6,61,8,3,17,5,0,3514,0,54,6,38,20,77,23,75,33,18,3051,45,20,18,9,35,70,19,3,85,17,3214
