(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3670,2,5,2,4,10,21,1,4,0,0,4195,7,2,2,1,2,4,1,2,68,139,3347,21,23,12,12,93,33,12,13,57,46,3627,4,54,5,36,37,37,3,92,0,1,3407,1,15,8,2,136,29,31,2,174,18,3042,53,6,14,47,55,25,6,0,8,39,3590,0,1,0,2,113,11,1,29,3,1,3742,0,59,33,100,22,131,35,123,27,30,3076,80,23,34,9,39,109,15,2,146,12,3381
3657,4,1,2,1,11,36,2,2,3,0,4194,6,2,2,0,4,7,1,0,58,129,3374,23,16,9,20,99,23,9,14,48,37,3647,2,51,9,49,32,27,5,71,3,0,3380,0,33,11,0,162,27,35,2,141,16,3096,51,5,11,32,53,17,1,0,6,28,3618,0,0,1,6,107,15,5,26,2,1,3715,0,84,26,124,25,148,31,122,30,26,3077,48,20,30,8,49,98,6,5,125,16,3413
3670,1,5,0,2,5,29,1,4,2,1,4187,7,5,3,0,4,3,1,5,68,151,3341,24,9,11,15,106,21,14,13,46,35,3650,1,53,8,41,37,32,4,74,1,1,3345,1,26,10,0,203,29,27,0,141,13,3081,48,8,15,54,35,24,2,0,5,32,3625,0,1,0,3,115,13,2,22,8,3,3730,0,65,25,130,16,134,32,127,28,23,3083,59,22,23,8,48,78,15,4,140,8,3424
3665,1,4,2,2,5,32,1,4,3,0,4193,6,0,3,0,4,6,1,3,57,144,3385,19,12,6,12,105,14,6,14,49,41,3650,4,52,5,38,33,30,7,75,2,1,3376,2,24,14,0,164,31,53,4,183,20,3036,40,5,10,34,52,28,9,1,12,31,3588,0,3,0,4,126,15,1,28,2,1,3708,1,75,36,121,18,157,37,133,42,31,3023,59,27,34,8,45,111,7,3,117,7,3411
3666,0,4,2,1,14,26,2,2,2,1,4183,11,6,6,0,3,4,1,1,68,126,3389,26,9,8,15,88,22,9,12,35,41,3633,2,74,10,53,22,34,1,79,2,0,3417,2,22,8,0,134,24,32,2,120,19,3103,69,6,6,35,47,21,1,1,7,16,3627,0,4,0,5,106,14,1,27,3,1,3757,0,47,33,112,26,178,44,120,36,27,3026,55,24,33,5,46,133,17,4,154,3,3351
3666,2,3,2,0,7,33,0,4,2,0,4187,7,5,2,1,5,4,2,3,72,128,3372,32,8,4,16,96,21,11,9,54,36,3669,3,51,4,34,29,27,4,96,0,0,3334,0,18,6,2,205,20,40,3,145,17,3093,51,4,13,30,45,18,0,0,11,18,3631,0,1,0,4,126,10,6,23,2,1,3726,0,63,16,97,22,136,25,112,29,28,3110,82,23,33,5,48,104,10,2,132,6,3407
3671,2,3,1,1,8,27,1,2,3,0,4190,6,4,4,0,4,5,0,3,52,153,3381,23,8,5,12,94,21,11,13,55,42,3625,4,55,10,42,41,29,3,76,1,1,3349,2,27,17,0,189,39,31,3,207,11,3021,62,7,6,29,57,20,3,0,15,27,3599,2,1,0,7,129,12,1,25,0,1,3720,0,66,36,115,19,148,33,125,36,18,3053,74,27,42,8,43,95,13,1,162,6,3373
3668,2,1,0,4,15,25,0,1,3,0,4185,12,3,1,0,3,4,2,6,57,153,3351,20,11,10,16,100,28,14,8,54,41,3626,0,67,7,33,53,27,7,90,1,0,3377,2,21,13,2,152,16,47,3,135,9,3081,55,5,25,40,41,25,2,0,13,31,3608,1,2,1,5,135,11,3,16,4,0,3720,2,65,23,121,33,120,26,95,37,23,3115,64,25,38,6,48,111,6,2,170,14,3350
3675,1,1,1,0,12,20,6,2,1,1,4185,9,2,7,1,2,4,3,2,61,125,3375,34,12,11,13,92,22,15,15,60,35,3630,5,61,2,39,44,25,5,80,4,0,3374,1,26,12,2,161,20,40,0,141,20,3092,41,9,11,42,47,24,0,0,7,38,3606,1,1,0,3,114,11,0,20,2,1,3751,3,56,33,111,23,155,30,166,19,27,3021,72,19,36,9,46,122,11,6,170,8,3343
3663,3,5,2,0,10,30,1,2,3,0,4183,12,1,6,0,6,4,1,3,60,127,3388,28,8,6,9,100,25,9,12,46,38,3667,2,51,8,36,26,30,5,72,2,0,3403,1,17,6,2,157,33,43,3,147,13,3077,53,3,11,33,59,24,9,2,9,18,3602,0,1,0,5,130,12,3,29,3,0,3712,0,67,28,113,32,166,30,136,27,25,3039,61,14,33,6,42,128,16,4,175,8,3344
