(0.0),(0.1),(0.2),(0.3),(0.4),(0.5),(0.6),(0.7),(0.8),(0.9),(1.0),(1.1),(1.2),(1.3),(1.4),(1.5),(1.6),(1.7),(1.8),(1.9),(2.0),(2.1),(2.2),(2.3),(2.4),(2.5),(2.6),(2.7),(2.8),(2.9),(3.0),(3.1),(3.2),(3.3),(3.4),(3.5),(3.6),(3.7),(3.8),(3.9),(4.0),(4.1),(4.2),(4.3),(4.4),(4.5),(4.6),(4.7),(4.8),(4.9),(5.0),(5.1),(5.2),(5.3),(5.4),(5.5),(5.6),(5.7),(5.8),(5.9),(6.0),(6.1),(6.2),(6.3),(6.4),(6.5),(6.6),(6.7),(6.8),(6.9),(7.0),(7.1),(7.2),(7.3),(7.4),(7.5),(7.6),(7.7),(7.8),(7.9),(8.0),(8.1),(8.2),(8.3),(8.4),(8.5),(8.6),(8.7),(8.8),(8.9),(9.0),(9.1),(9.2),(9.3),(9.4),(9.5),(9.6),(9.7),(9.8),(9.9)
3662,2,4,2,2,15,26,1,3,2,0,4195,7,1,2,0,3,5,1,2,68,168,3278,24,25,12,18,110,40,17,12,74,31,3579,5,58,8,53,53,43,4,102,2,0,3356,1,16,7,2,175,29,45,1,171,20,3020,54,7,10,59,49,31,4,1,10,31,3596,0,2,0,2,130,14,2,32,4,1,3692,0,84,31,116,13,138,34,100,31,24,3056,114,19,43,9,46,83,12,4,123,10,3421
3647,3,0,0,1,17,44,2,1,4,0,4196,4,1,1,0,4,8,2,0,62,160,3299,25,21,10,25,126,21,11,13,61,30,3617,2,51,14,53,42,33,6,85,2,0,3329,0,36,17,0,190,22,45,1,112,14,3094,66,9,14,39,48,19,1,0,9,23,3621,0,2,1,3,126,14,2,25,0,2,3682,1,106,25,146,14,153,29,102,37,24,3062,65,21,35,7,50,82,6,5,125,9,3430
3654,3,3,0,2,14,36,1,4,2,0,4189,7,6,3,0,4,3,1,3,71,185,3271,27,9,9,20,121,28,19,13,60,28,3611,0,65,12,47,40,40,4,96,2,0,3277,2,25,16,0,243,25,42,0,142,11,3057,49,6,12,72,41,33,2,0,5,26,3614,0,3,0,3,139,7,2,19,5,2,3707,0,77,31,157,13,132,28,126,32,28,3046,64,21,30,4,51,70,9,4,133,10,3438
3652,1,6,1,0,10,40,0,5,4,0,4190,9,0,3,0,4,7,1,2,54,172,3323,19,19,5,15,121,24,8,15,66,31,3606,4,61,12,46,31,44,5,95,3,1,3334,2,26,12,3,184,29,64,1,160,19,3035,46,9,9,44,49,37,9,0,12,29,3586,0,2,0,5,144,13,0,22,1,1,3683,0,92,34,145,12,167,37,136,36,29,2983,78,27,35,9,44,90,3,3,103,8,3448
3655,1,6,1,2,15,34,1,1,3,0,4185,10,5,6,0,3,4,1,2,67,144,3330,29,11,9,22,107,27,14,9,50,34,3612,0,79,14,59,24,35,1,86,4,0,3369,2,25,11,0,167,25,43,1,100,19,3093,74,7,10,44,44,27,1,1,4,15,3630,0,2,0,4,122,14,1,21,3,0,3732,1,63,36,123,19,169,33,121,32,25,3031,68,21,41,5,46,92,9,3,152,6,3395
3656,1,3,2,1,11,36,0,5,4,0,4189,6,3,3,1,6,3,1,4,65,156,3317,34,8,4,20,120,26,10,11,67,36,3634,3,48,7,32,40,38,2,101,0,0,3287,0,20,8,3,244,19,45,2,111,15,3110,59,3,11,41,41,24,1,0,9,20,3627,0,2,0,3,138,12,2,23,5,1,3704,0,73,20,127,13,148,23,96,28,34,3069,99,22,37,5,49,80,7,1,118,7,3444
3656,2,3,3,1,12,33,1,3,5,0,4190,8,3,5,0,3,5,0,2,45,180,3326,32,9,5,13,109,29,12,14,65,35,3604,3,57,10,44,44,40,4,93,1,0,3295,4,25,14,1,228,39,45,3,184,17,3012,67,5,7,37,57,26,3,0,17,27,3592,1,1,0,7,145,9,1,20,0,1,3704,1,73,34,142,12,156,26,112,33,16,3023,103,26,45,13,39,66,16,3,155,7,3400
3662,2,1,0,3,15,32,1,1,2,0,4181,12,3,1,1,5,6,1,6,54,177,3293,24,15,13,21,118,32,13,7,64,32,3607,2,64,9,40,57,34,4,104,2,0,3326,1,20,13,1,194,13,56,2,116,13,3084,64,5,15,48,40,37,1,1,11,29,3599,1,3,2,3,147,10,0,20,4,0,3693,1,83,20,155,24,119,29,82,31,21,3095,81,21,44,4,45,79,7,3,168,11,3388
3663,3,0,1,2,13,29,6,1,1,0,4184,10,1,7,2,3,5,2,2,59,164,3309,36,19,10,18,105,26,14,17,62,29,3610,5,65,3,49,48,28,4,90,4,1,3324,1,26,15,1,199,22,49,1,129,21,3088,43,9,7,47,43,28,0,0,6,36,3608,2,1,0,3,133,10,1,19,2,1,3717,1,74,30,131,16,177,30,147,20,25,2989,92,20,42,8,47,88,6,4,186,8,3361
3644,2,4,0,0,15,45,1,3,5,0,4180,12,4,5,0,4,4,3,4,62,167,3313,34,8,6,18,111,29,12,11,61,34,3629,1,58,9,44,36,33,5,86,2,0,3346,2,19,10,2,193,33,56,5,109,13,3086,63,3,7,41,57,30,7,1,9,16,3602,0,1,1,5,148,10,5,27,3,0,3674,0,89,28,132,25,151,24,144,36,29,3009,79,20,46,5,46,112,10,2,158,7,3364
